"word","phonetic","part_of_speech_and_meanings","example_sentence","example_translation","audio_uk","audio_us"
"pigeon","['pidʒin]","n.鸽子","A pigeon landed on the balcony.","一只鸽子落在阳台上。","https://dict.youdao.com/dictvoice?type=1&audio=pigeon","https://dict.youdao.com/dictvoice?type=2&audio=pigeon"
"pile","[pail]","n.堆 桩 大量 核反应堆 vt.堆叠 堆积 累积 装载 vi.形成堆 拥挤进入","He has a pile of books on his desk.","他的桌子上有一堆书。","https://dict.youdao.com/dictvoice?type=1&audio=pile","https://dict.youdao.com/dictvoice?type=2&audio=pile"
"pill","[pil]","n.药丸 丸剂 无法逃避的讨厌事 屈辱事 vt.服用药丸 把...制成药丸 vi.起球粒 成丸状 阶段性完成","Take one pill after meals.","饭后吃一颗药丸。","https://dict.youdao.com/dictvoice?type=1&audio=pill","https://dict.youdao.com/dictvoice?type=2&audio=pill"
"pillar","['pilə]","n.柱 柱子 栋梁 支柱 核心(人物) vt.用柱支持","The pillars support the roof of the temple.","柱子支撑着寺庙的屋顶。","https://dict.youdao.com/dictvoice?type=1&audio=pillar","https://dict.youdao.com/dictvoice?type=2&audio=pillar"
"pillow","['piləu]","n.枕头 vt.枕 搁 垫","She rested her head on a soft pillow.","她把头枕在柔软的枕头上。","https://dict.youdao.com/dictvoice?type=1&audio=pillow","https://dict.youdao.com/dictvoice?type=2&audio=pillow"
"pilot","['pailət]","n.领航员 飞行员 引航员 vt.领航 驾驶 向导 adj.引导的 示范的","The pilot guided the plane safely to the runway.","飞行员安全地引导飞机降落在跑道上。","https://dict.youdao.com/dictvoice?type=1&audio=pilot","https://dict.youdao.com/dictvoice?type=2&audio=pilot"
"pin","[pin]","n.针 饰针 大头针 拴(有别针的)徽章 小东西 vt.将...用针别住 钉住 压住 adj.别针的","She pinned the note to the board.","她把便条钉在公告板上。","https://dict.youdao.com/dictvoice?type=1&audio=pin","https://dict.youdao.com/dictvoice?type=2&audio=pin"
"pinch","[pintʃ]","vt.捏 拧 掐掉 一撮 少量 困苦 偷窃","He pinched a piece of cake.","他偷吃了一块蛋糕。","https://dict.youdao.com/dictvoice?type=1&audio=pinch","https://dict.youdao.com/dictvoice?type=2&audio=pinch"
"pine","[pain]","n.松树 松木 vi.消瘦 憔悴 渴望","She pined for her hometown.","她思念家乡。","https://dict.youdao.com/dictvoice?type=1&audio=pine","https://dict.youdao.com/dictvoice?type=2&audio=pine"
"pink","[piŋk]","n.粉红色 石竹花 典范 adj.粉红色的 激进的 vt.刺","She wore a pink dress.","她穿了一件粉红色的裙子。","https://dict.youdao.com/dictvoice?type=1&audio=pink","https://dict.youdao.com/dictvoice?type=2&audio=pink"
"pint","[paint]","n.品脱","He drank a pint of beer.","他喝了一品脱啤酒。","https://dict.youdao.com/dictvoice?type=1&audio=pint","https://dict.youdao.com/dictvoice?type=2&audio=pint"
"pioneer","[.paiə'niə]","n.拓荒者 先驱者 先锋 vt.提倡 开辟 vi.做先驱","Marie Curie was a pioneer in radioactivity research.","居里夫人在放射性研究领域是先驱。","https://dict.youdao.com/dictvoice?type=1&audio=pioneer","https://dict.youdao.com/dictvoice?type=2&audio=pioneer"
"pipe","[paip]","n.管子 导管 烟斗 笛 vt.以管输送 装管道 吹奏 尖声说 拷边 vi.吹奏管乐 尖叫","They laid a new water pipe in the street.","他们在街上铺设了一条新的水管。","https://dict.youdao.com/dictvoice?type=1&audio=pipe","https://dict.youdao.com/dictvoice?type=2&audio=pipe"
"pipeline","['paip.lain]","n.管道 管线","The oil flows through a pipeline.","石油通过管道流动。","https://dict.youdao.com/dictvoice?type=1&audio=pipeline","https://dict.youdao.com/dictvoice?type=2&audio=pipeline"
"pistol","['pistl]","n.手枪 vt.用手枪射击","He carried a pistol for protection.","他带着一把手枪以自卫。","https://dict.youdao.com/dictvoice?type=1&audio=pistol","https://dict.youdao.com/dictvoice?type=2&audio=pistol"
"pit","[pit]","n.坑 地坑 煤矿 深坑 核 矿井 陷阱 英国剧场正厅后排 凹陷疤痕 vt.使...有伤痕 去...的核 与...较量","The cherries have pits inside.","樱桃里面有核。","https://dict.youdao.com/dictvoice?type=1&audio=pit","https://dict.youdao.com/dictvoice?type=2&audio=pit"
"pitch","[pitʃ]","n.沥青 树脂 松脂 程度 投掷 球场 音高 vt.投掷 颠簸 扎牢 搭帐篷 定调 vi.用沥青覆盖 投掷","He pitched the tent near the river.","他在河边搭起帐篷。","https://dict.youdao.com/dictvoice?type=1&audio=pitch","https://dict.youdao.com/dictvoice?type=2&audio=pitch"
"pity","['piti]","n.怜悯 遗憾 遗憾的事 vt.同情 怜悯","It's a pity he missed the concert.","真遗憾他错过了音乐会。","https://dict.youdao.com/dictvoice?type=1&audio=pity","https://dict.youdao.com/dictvoice?type=2&audio=pity"
"place","[pleis]","n.地方 地点 住所 职位 获奖的名次 vt.放置 任命 安排 vi.获得名次","He found a nice place to sit.","他找到了一个舒适的地方坐下。","https://dict.youdao.com/dictvoice?type=1&audio=place","https://dict.youdao.com/dictvoice?type=2&audio=place"
"plain","[plein]","n.平原 草原 adj.清楚的 坦白的 简单的 平坦的 平常的 纯的","The plain stretches for miles.","平原绵延数英里。","https://dict.youdao.com/dictvoice?type=1&audio=plain","https://dict.youdao.com/dictvoice?type=2&audio=plain"
"plan","[plæn]","n.计划 策略 方法 vt.计划 设计 打算 vi.打算","We need a plan for the project.","我们需要一个项目计划。","https://dict.youdao.com/dictvoice?type=1&audio=plan","https://dict.youdao.com/dictvoice?type=2&audio=plan"
"plane","[plein]","n.平面 飞机 刨子(动植物的)属 adj.平的 与飞机有关的 vt.磨平 刨 vi.开飞机","He flew a small plane last summer.","去年夏天他开了一架小飞机。","https://dict.youdao.com/dictvoice?type=1&audio=plane","https://dict.youdao.com/dictvoice?type=2&audio=plane"
"planet","['plænit]","n.行星","Earth is the third planet from the Sun.","地球是离太阳第三颗行星。","https://dict.youdao.com/dictvoice?type=1&audio=planet","https://dict.youdao.com/dictvoice?type=2&audio=planet"
"plant","[plɑ:nt]","n.植物 工厂 设施 设备 vt.栽种 种植 建立 设立","They planted flowers in the garden.","他们在花园里种了花。","https://dict.youdao.com/dictvoice?type=1&audio=plant","https://dict.youdao.com/dictvoice?type=2&audio=plant"
"plantation","[plæn'teiʃən]","n.种植园 大农场 殖民地 栽植","The plantation produced sugarcane.","这个种植园出产甘蔗。","https://dict.youdao.com/dictvoice?type=1&audio=plantation","https://dict.youdao.com/dictvoice?type=2&audio=plantation"
"plaster","['plɑ:stə]","n.灰泥 硬膏 熟石膏 膏药 vt.涂以灰泥 敷以膏药 使...平","He applied plaster to the wall.","他把灰泥涂在墙上。","https://dict.youdao.com/dictvoice?type=1&audio=plaster","https://dict.youdao.com/dictvoice?type=2&audio=plaster"
"plastic","['plæstik]","adj.可塑料的 可塑的 体态好的 n.塑料(外科)整形的 信用卡","The toy is made of plastic.","玩具是塑料制的。","https://dict.youdao.com/dictvoice?type=1&audio=plastic","https://dict.youdao.com/dictvoice?type=2&audio=plastic"
"plate","[pleit]","n.板 片 盘 碟 金属板 板块 vt.镀金 电镀 为...制印版 给...装钢板 用金属板固定","He placed the food on a plate.","他把食物放在盘子里。","https://dict.youdao.com/dictvoice?type=1&audio=plate","https://dict.youdao.com/dictvoice?type=2&audio=plate"
"platform","['plætfɔ:m]","n.平台 站台 讲台 月台 坛 计划","He stood on the platform to give his speech.","他站在讲台上发表演讲。","https://dict.youdao.com/dictvoice?type=1&audio=platform","https://dict.youdao.com/dictvoice?type=2&audio=platform"
"play","[plei]","vi.玩 游戏 演奏 进行比赛 播放 捉弄 假装","The children love to play in the park.","孩子们喜欢在公园里玩耍。","https://dict.youdao.com/dictvoice?type=1&audio=play","https://dict.youdao.com/dictvoice?type=2&audio=play"
"player","['pleiə]","n.游戏的人 比赛者 演奏者 演员 播放器","He is a skilled chess player.","他是一位棋艺高超的棋手。","https://dict.youdao.com/dictvoice?type=1&audio=player","https://dict.youdao.com/dictvoice?type=2&audio=player"
"playground","['pleigraund]","n.操场 运动场","The kids are running around the playground.","孩子们在操场上奔跑。","https://dict.youdao.com/dictvoice?type=1&audio=playground","https://dict.youdao.com/dictvoice?type=2&audio=playground"
"pleasant","['pleznt]","adj.令人愉快的 舒适的 vi.满意 喜欢 vt.使高兴","It was a pleasant afternoon.","这是一个令人愉快的下午。","https://dict.youdao.com/dictvoice?type=1&audio=pleasant","https://dict.youdao.com/dictvoice?type=2&audio=pleasant"
"please","[pli:z]","vt.取悦 使高兴 合心意 vi.取悦 满意 adv.请","Please sit down.","请坐下。","https://dict.youdao.com/dictvoice?type=1&audio=please","https://dict.youdao.com/dictvoice?type=2&audio=please"
"pleasure","['pleʒə]","n.愉快 快乐 乐事 vt.使高兴 vi.享受 快乐 高兴","It is a pleasure to meet you.","很高兴见到你。","https://dict.youdao.com/dictvoice?type=1&audio=pleasure","https://dict.youdao.com/dictvoice?type=2&audio=pleasure"
"plentiful","['plentifəl]","adj.丰富的 富裕的 多的","Fruits are plentiful in summer.","夏天水果很丰富。","https://dict.youdao.com/dictvoice?type=1&audio=plentiful","https://dict.youdao.com/dictvoice?type=2&audio=plentiful"
"plenty","['plenti]","n.丰富 充足 大量 繁荣 adj.充足的 adv.非常","There is plenty of food for everyone.","每个人都有足够的食物。","https://dict.youdao.com/dictvoice?type=1&audio=plenty","https://dict.youdao.com/dictvoice?type=2&audio=plenty"
"plot","[plɔt]","n.小块土地 阴谋 情节 图 vt.密谋 绘图 计划 标示位置","They discovered a plot against the king.","他们发现了针对国王的阴谋。","https://dict.youdao.com/dictvoice?type=1&audio=plot","https://dict.youdao.com/dictvoice?type=2&audio=plot"
"plough","[plau]","n.犁 耕地 vt.&vi","犁耕 用犁耕田","Farmers use a plough to till the soil.","农民用犁耕地。","https://dict.youdao.com/dictvoice?type=2&audio=plough"
"pluck","[plʌk]","vt.采 摘 拉下 猛拉 拔 n","拉 猛拉 勇气 动物内脏","She plucked a flower from the garden.","她从花园里摘了一朵花。","https://dict.youdao.com/dictvoice?type=2&audio=pluck"
"plug","[plʌg]","n.塞子 插头 消防拴 电插头 vt","塞 射杀 宣传 vi","射杀 持续工作","He plugged the hole in the pipe.","他塞住了管道的洞。"
"plunge","[plʌndʒ]","vt.使投入 使陷入 vi","投入 驟降 使...陷入 全神贯注于 n","突然跌落 跳水","He plunged into the river to save the child.","他跳入河中救孩子。"
"plural","['pluərəl]","adj.复数的 n","复数","The word 'cats' is plural.","单词 'cats' 是复数形式。","https://dict.youdao.com/dictvoice?type=2&audio=plural"
"plus","[plʌs]","prep.加 加上 另外 adj","正的 略高于 n","加号 正号 优势 conj","并且","Two plus two equals four."
"P.M.","[pi:'em]","n.下午 午后","The meeting is at 3 P.M.","会议在下午三点。","https://dict.youdao.com/dictvoice?type=1&audio=P.M.","https://dict.youdao.com/dictvoice?type=2&audio=P.M."
"pocket","['pɔkit]","n.衣袋 口袋 钱袋 袖珍的 vt","装...在口袋里 隐藏 私吞 adj","小型的钱的","He put the coin in his pocket.","他把硬币放进口袋。"
"poem","['pəuim]","n.诗 韵文 诗体文","He wrote a poem about nature.","他写了一首关于自然的诗。","https://dict.youdao.com/dictvoice?type=1&audio=poem","https://dict.youdao.com/dictvoice?type=2&audio=poem"
"poet","['pəuit]","n.诗人","Shakespeare is a famous poet.","莎士比亚是著名的诗人。","https://dict.youdao.com/dictvoice?type=1&audio=poet","https://dict.youdao.com/dictvoice?type=2&audio=poet"
"poetry","['pəuitri]","n.诗 诗歌 诗作","She enjoys reading poetry.","她喜欢读诗。","https://dict.youdao.com/dictvoice?type=1&audio=poetry","https://dict.youdao.com/dictvoice?type=2&audio=poetry"
"point","['pɔint]","n.点 要点 细目 分 尖端 细节 目标","The teacher made an important point.","老师提出了一个重要观点。","https://dict.youdao.com/dictvoice?type=1&audio=point","https://dict.youdao.com/dictvoice?type=2&audio=point"
"poison","['pɔizn]","n.毒 毒药 败坏道德之事 vt","毒害 摧毁 中毒 adj","有毒的","The fish is poisonous.","这种鱼有毒。"
"poisonous","['pɔizənəs]","adj.有毒的 有害的 恶意的","He was bitten by a poisonous snake.","他被毒蛇咬了。","https://dict.youdao.com/dictvoice?type=1&audio=poisonous","https://dict.youdao.com/dictvoice?type=2&audio=poisonous"
"pole","[pəul]","n.杆 柱 极(点) 磁极 电极 vt","跳 支撑 vi","用篙撑船","They used a pole to cross the river.","他们用一根篙撑船过河。"
"police","[pə'li:s]","n.警察 警察当局 警方 vt","管辖 维持治安","The police arrived quickly.","警察迅速赶到。","https://dict.youdao.com/dictvoice?type=2&audio=police"
"policeman","[pə'li:smən]","n.警察","The policeman directed traffic.","警察指挥交通。","https://dict.youdao.com/dictvoice?type=1&audio=policeman","https://dict.youdao.com/dictvoice?type=2&audio=policeman"
"policy","['pɔlisi]","n.政策 方针 保险单","The company changed its policy.","公司改变了政策。","https://dict.youdao.com/dictvoice?type=1&audio=policy","https://dict.youdao.com/dictvoice?type=2&audio=policy"
"polish","['pɔliʃ]","vt.磨光 擦亮 使优美 推敲 完善 vi","变光亮 n","光泽 上光剂 优雅 精良","She polished the table until it shone.","她把桌子擦得闪闪发亮。"
"Polish","['pɔliʃ]","adj.波兰的 波兰人的 波兰语的 n","波兰语","He speaks Polish fluently.","他讲流利的波兰语。","https://dict.youdao.com/dictvoice?type=2&audio=Polish"
"polite","[pə'lait]","adj.有礼貌的 有教养的 客气的","It is polite to say 'thank you'.","说‘谢谢’是有礼貌的。","https://dict.youdao.com/dictvoice?type=1&audio=polite","https://dict.youdao.com/dictvoice?type=2&audio=polite"
"political","[pə'litikəl]","adj.政治的 政治上的 政党的 派系斗争的 有政治头脑的","He is very active in political debates.","他在政治辩论中非常活跃。","https://dict.youdao.com/dictvoice?type=1&audio=political","https://dict.youdao.com/dictvoice?type=2&audio=political"
"politician","[.pɔli'tiʃən]","n.政治家 政客","The politician gave a speech about education.","那位政客就教育发表了演讲。","https://dict.youdao.com/dictvoice?type=1&audio=politician","https://dict.youdao.com/dictvoice?type=2&audio=politician"
